acquisition_time	studies_id	utm_x	utm_y	sex	gps_positions_animals_id	original_animal_id	animal_year_id
08JAN10:00:00:00	5	412277.4034	6603102.537	f	5870059	6333	63330
08JAN10:03:00:00	5	412981.8964	6602744.325	f	5870077	6333	63330
08JAN10:06:00:00	5	412916.98	6602879.666	f	5870103	6333	63330
08JAN10:09:00:00	5	413154.561	6602889.972	f	5870149	6333	63330
08JAN10:12:00:00	5	414657.6468	6601828.774	f	5870195	6333	63330
08JAN10:15:00:00	5	414690.0728	6601397.828	f	5873513	6333	63330
08JAN10:18:00:00	5	414263.9799	6600951.949	f	5873515	6333	63330
08JAN10:21:00:00	5	414293.032	6600948.056	f	5873517	6333	63330
09JAN10:00:00:00	5	414368.5999	6600886.122	f	5873521	6333	63330
09JAN10:03:00:00	5	414427.7363	6600798.397	f	5873526	6333	63330
09JAN10:06:00:00	5	414346.242	6600437.528	f	5873536	6333	63330
09JAN10:09:00:00	5	414441.1974	6600010.246	f	5873548	6333	63330
09JAN10:12:00:00	5	414389.5959	6599747.094	f	5873575	6333	63330
09JAN10:15:00:00	5	415198.1173	6600053.763	f	5873621	6333	63330
09JAN10:18:00:00	5	415494.8445	6599851.734	f	5873684	6333	63330
09JAN10:21:00:00	5	415630.7697	6599743.522	f	5879920	6333	63330
10JAN10:00:00:00	5	415340.9007	6599835.914	f	5879921	6333	63330
10JAN10:03:00:00	5	415438.2666	6599775.73	f	5879923	6333	63330
10JAN10:06:00:00	5	415400.8419	6599780.682	f	5879926	6333	63330
10JAN10:09:00:00	5	414633.5715	6599672.58	f	5879928	6333	63330
10JAN10:12:00:00	5	414150.0305	6599917.449	f	5879930	6333	63330
10JAN10:15:00:00	5	413911.8751	6600116.574	f	5879932	6333	63330
10JAN10:18:00:00	5	413928.5098	6600471.11	f	5879934	6333	63330
10JAN10:21:00:00	5	413964.6208	6600682.498	f	5879936	6333	63330
11JAN10:00:00:00	5	414025.3103	6600700.504	f	5879942	6333	63330
11JAN10:03:00:00	5	414078.141	6600774.702	f	5879944	6333	63330
11JAN10:06:00:00	5	414110.2973	6600759.786	f	5879947	6333	63330
11JAN10:09:00:00	5	414154.1868	6600776.529	f	5879952	6333	63330
11JAN10:12:00:00	5	415027.6271	6600210.618	f	5879957	6333	63330
11JAN10:15:00:00	5	415072.6162	6600129.695	f	5879963	6333	63330
11JAN10:18:00:00	5	415314.7694	6600120.846	f	5879970	6333	63330
11JAN10:21:00:00	5	415359.6636	6600125.616	f	5879986	6333	63330
12JAN10:00:00:00	5	415372.2689	6600230.848	f	5880023	6333	63330
12JAN10:03:00:00	5	415736.8807	6599937.369	f	5880063	6333	63330
12JAN10:06:00:00	5	415592.7483	6599963.127	f	5880109	6333	63330
12JAN10:09:00:00	5	414708.0217	6600154.37	f	5886728	6333	63330
12JAN10:12:00:00	5	414481.7394	6600207.379	f	5886729	6333	63330
12JAN10:15:00:00	5	414351.183	6600477.073	f	5886730	6333	63330
12JAN10:18:00:00	5	414531.2295	6600659.823	f	5886731	6333	63330
12JAN10:21:00:00	5	414592.5045	6600723.142	f	5886732	6333	63330
13JAN10:00:00:00	5	415031.7262	6600721.318	f	5886733	6333	63330
13JAN10:03:00:00	5	414892.8434	6600379.75	f	5886734	6333	63330
13JAN10:06:00:00	5	414936.0424	6600356.716	f	5886735	6333	63330
13JAN10:09:00:00	5	415269.7151	6598607.008	f	5886736	6333	63330
13JAN10:12:00:00	5	416463.9641	6595932.584	f	5886737	6333	63330
13JAN10:15:00:00	5	416740.3077	6595579.755	f	5886738	6333	63330
13JAN10:18:00:00	5	416815.7198	6595889.361	f	5886740	6333	63330
13JAN10:21:00:00	5	416881.436	6595925.784	f	5886746	6333	63330
14JAN10:00:00:00	5	416863.9679	6595903.033	f	5886756	6333	63330
14JAN10:03:00:00	5	417095.4168	6596216.888	f	5886765	6333	63330
14JAN10:06:00:00	5	417081.3395	6596228.894	f	5886777	6333	63330
14JAN10:09:00:00	5	415621.1925	6597897.884	f	5886795	6333	63330
14JAN10:12:00:00	5	414955.3985	6599813.925	f	5886823	6333	63330
14JAN10:15:00:00	5	414520.4374	6601058.92	f	5886872	6333	63330
14JAN10:18:00:00	5	414510.1856	6601092.194	f	5886924	6333	63330
14JAN10:21:00:00	5	414536.3643	6601052.543	f	5889756	6333	63330
15JAN10:00:00:00	5	414511.3795	6601089.717	f	5889761	6333	63330
15JAN10:03:00:00	5	414392.5982	6601042.815	f	5889770	6333	63330
15JAN10:06:00:00	5	414350.4506	6600504.772	f	5889781	6333	63330
15JAN10:09:00:00	5	414053.5066	6601017.826	f	5889790	6333	63330
15JAN10:12:00:00	5	413830.0661	6601545.628	f	5889805	6333	63330
15JAN10:15:00:00	5	413809.4698	6601713.489	f	5889828	6333	63330
15JAN10:18:00:00	5	414184.8739	6601922.592	f	5889862	6333	63330
15JAN10:21:00:00	5	414346.773	6601773.51	f	5889928	6333	63330
16JAN10:00:00:00	5	415027.932	6601041.184	f	5890046	6333	63330
16JAN10:03:00:00	5	416694.4414	6600406.318	f	5891090	6333	63330
16JAN10:06:00:00	5	416718.7327	6600414.825	f	5891105	6333	63330
16JAN10:09:00:00	5	414988.5431	6600970.735	f	5891122	6333	63330
16JAN10:12:00:00	5	414979.339	6601148.523	f	5891160	6333	63330
16JAN10:15:00:00	5	415040.9149	6601114.491	f	5891215	6333	63330
16JAN10:18:00:00	5	415835.1545	6601071.554	f	5892695	6333	63330
16JAN10:21:00:00	5	415842.0833	6601040.185	f	5892711	6333	63330
17JAN10:00:00:00	5	415849.1992	6601032.83	f	5892737	6333	63330
17JAN10:03:00:00	5	415694.6382	6601158.976	f	5892789	6333	63330
17JAN10:06:00:00	5	415690.4677	6601119.835	f	5892862	6333	63330
17JAN10:09:00:00	5	415737.3462	6601111.989	f	5902221	6333	63330
17JAN10:12:00:00	5	415487.9169	6601224.064	f	5902222	6333	63330
17JAN10:15:00:00	5	414870.1336	6601822.951	f	5902223	6333	63330
17JAN10:18:00:00	5	415792.386	6601948.777	f	5902224	6333	63330
17JAN10:21:00:00	5	415778.044	6601954.869	f	5902225	6333	63330
18JAN10:00:00:00	5	415844.786	6602958.091	f	5902226	6333	63330
18JAN10:03:00:00	5	416121.5422	6603215.354	f	5902227	6333	63330
18JAN10:06:00:00	5	416125.9131	6603199.94	f	5902228	6333	63330
18JAN10:09:00:00	5	415271.0259	6603611.511	f	5902229	6333	63330
18JAN10:12:00:00	5	413785.3336	6603035.776	f	5902230	6333	63330
18JAN10:15:00:00	5	413671.3975	6603018.654	f	5900998	6333	63330
18JAN10:18:00:00	5	413414.1791	6602948.512	f	5901003	6333	63330
18JAN10:21:00:00	5	413412.327	6602948.621	f	5901007	6333	63330
19JAN10:00:00:00	5	413474.0629	6602897.881	f	5901011	6333	63330
19JAN10:03:00:00	5	413368.2731	6602915.504	f	5901016	6333	63330
19JAN10:06:00:00	5	413400.1444	6603166.455	f	5901021	6333	63330
19JAN10:09:00:00	5	412493.5933	6603974.118	f	5901025	6333	63330
19JAN10:12:00:00	5	412541.5501	6603444.236	f	5901031	6333	63330
19JAN10:15:00:00	5	412671.6412	6605124.008	f	5901037	6333	63330
19JAN10:18:00:00	5	413361.5022	6603875.64	f	5901040	6333	63330
19JAN10:21:00:00	5	413474.7877	6603828.534	f	5899864	6333	63330
20JAN10:00:00:00	5	413518.3505	6603732.84	f	5899872	6333	63330
20JAN10:03:00:00	5	413584.7745	6603537.53	f	5899888	6333	63330
20JAN10:06:00:00	5	413739.6608	6603897.901	f	5899925	6333	63330
20JAN10:09:00:00	5	414209.7661	6604071.951	f	5899974	6333	63330
20JAN10:12:00:00	5	414363.8623	6603844.475	f	5901084	6333	63330
20JAN10:15:00:00	5	414369.3234	6603799.88	f	5901100	6333	63330
20JAN10:18:00:00	5	414396.6314	6603744.516	f	5901129	6333	63330
20JAN10:21:00:00	5	414402.4922	6603780.899	f	5901186	6333	63330
21JAN10:00:00:00	5	414266.4135	6603817.112	f	5901281	6333	63330
21JAN10:03:00:00	5	414316.9064	6603726.717	f	5902243	6333	63330
21JAN10:06:00:00	5	414326.3055	6603730.591	f	5902255	6333	63330
21JAN10:09:00:00	5	414370.8544	6603634.763	f	5902271	6333	63330
21JAN10:12:00:00	5	414409.6364	6602933.835	f	5902305	6333	63330
21JAN10:15:00:00	5	414413.9438	6602931.799	f	5902357	6333	63330
21JAN10:18:00:00	5	414737.6929	6602757.214	f	5904991	6333	63330
21JAN10:21:00:00	5	414888.4614	6603153.436	f	5904997	6333	63330
22JAN10:00:00:00	5	415097.7731	6603393.597	f	5905004	6333	63330
22JAN10:03:00:00	5	415303.0115	6603170.632	f	5905011	6333	63330
22JAN10:06:00:00	5	415779.1433	6603193.654	f	5905020	6333	63330
22JAN10:09:00:00	5	413759.0919	6602701.868	f	5905029	6333	63330
22JAN10:12:00:00	5	414703.4069	6603495.141	f	5905043	6333	63330
22JAN10:15:00:00	5	414244.4065	6601614.295	f	5905059	6333	63330
22JAN10:18:00:00	5	413314.3386	6601141.368	f	5905092	6333	63330
22JAN10:21:00:00	5	413273.7531	6601187.633	f	5905153	6333	63330
23JAN10:00:00:00	5	413413.3011	6600743.462	f	5906292	6333	63330
23JAN10:03:00:00	5	413582.1373	6600661.251	f	5906301	6333	63330
23JAN10:06:00:00	5	413582.2871	6600662.106	f	5906314	6333	63330
23JAN10:09:00:00	5	412649.9584	6600735.827	f	5906353	6333	63330
23JAN10:12:00:00	5	412708.3028	6600191.117	f	5906408	6333	63330
23JAN10:15:00:00	5	412709.4114	6600168.678	f	5907733	6333	63330
23JAN10:18:00:00	5	411998.5818	6599626.342	f	5907755	6333	63330
23JAN10:21:00:00	5	411936.4432	6599663.423	f	5907797	6333	63330
24JAN10:00:00:00	5	412065.3642	6599537.063	f	5907887	6333	63330
24JAN10:03:00:00	5	412079.2806	6599538.732	f	5907947	6333	63330
24JAN10:06:00:00	5	412081.4294	6599553.175	f	5913090	6333	63330
24JAN10:09:00:00	5	412098.72	6599630.183	f	5913092	6333	63330
24JAN10:12:00:00	5	412152.8199	6599657.593	f	5913094	6333	63330
24JAN10:15:00:00	5	412149.1275	6599649.012	f	5913096	6333	63330
24JAN10:18:00:00	5	411644.7785	6599876.102	f	5913098	6333	63330
24JAN10:21:00:00	5	411657.8674	6599882.812	f	5913100	6333	63330
25JAN10:00:00:00	5	411504.7969	6600103.656	f	5913106	6333	63330
25JAN10:03:00:00	5	411393.4786	6600254.264	f	5913107	6333	63330
25JAN10:06:00:00	5	411405.1427	6600249.778	f	5913113	6333	63330
25JAN10:09:00:00	5	411241.7572	6600175.774	f	5913124	6333	63330
25JAN10:12:00:00	5	411206.2759	6600308.923	f	5913132	6333	63330
25JAN10:15:00:00	5	411138.2073	6600213.568	f	5913151	6333	63330
25JAN10:18:00:00	5	411064.1758	6600367.872	f	5913182	6333	63330
25JAN10:21:00:00	5	411160.4094	6600250.329	f	5913250	6333	63330
26JAN10:00:00:00	5	410831.0781	6600307.879	f	5913347	6333	63330
26JAN10:03:00:00	5	410892.044	6600275.675	f	5919875	6333	63330
26JAN10:06:00:00	5	410900.2871	6600299.966	f	5919891	6333	63330
26JAN10:09:00:00	5	410773.6139	6600528.548	f	5919913	6333	63330
26JAN10:12:00:00	5	411113.5484	6600533.082	f	5919945	6333	63330
26JAN10:15:00:00	5	411139.098	6600541.58	f	5920015	6333	63330
26JAN10:18:00:00	5	411271.9558	6600573.132	f	5921605	6333	63330
26JAN10:21:00:00	5	411378.0307	6600616.894	f	5921622	6333	63330
27JAN10:00:00:00	5	411342.321	6600687.34	f	5921655	6333	63330
27JAN10:03:01:00	5	411530.0073	6600695.071	f	5921708	6333	63330
27JAN10:06:00:00	5	411558.4284	6600711.959	f	5921756	6333	63330
27JAN10:09:00:00	5	411573.9584	6599912.847	f	5922981	6333	63330
27JAN10:12:00:00	5	411470.679	6600076.943	f	5922989	6333	63330
27JAN10:15:00:00	5	411309.8979	6600045.942	f	5923007	6333	63330
27JAN10:18:00:00	5	411233.8181	6599843.127	f	5923040	6333	63330
27JAN10:21:00:00	5	411086.5659	6600069.287	f	5923085	6333	63330
28JAN10:00:00:00	5	411088.5984	6600080.335	f	5924482	6333	63330
28JAN10:03:00:00	5	410810.5035	6600281.642	f	5924487	6333	63330
28JAN10:06:00:00	5	410807.6149	6600279.861	f	5924518	6333	63330
28JAN10:09:00:00	5	410434.9668	6600460.37	f	5924574	6333	63330
28JAN10:12:00:00	5	410600.478	6600604.227	f	5924636	6333	63330
28JAN10:15:00:00	5	413739.3956	6599008.731	f	5926279	6333	63330
28JAN10:18:00:00	5	413909.9744	6598303.433	f	5926285	6333	63330
28JAN10:21:00:00	5	414353.2487	6597923.94	f	5926296	6333	63330
29JAN10:00:00:00	5	415316.281	6596619.066	f	5926328	6333	63330
29JAN10:03:00:00	5	415320.5427	6596626.478	f	5926364	6333	63330
29JAN10:06:00:00	5	415306.5429	6596630.046	f	5935090	6333	63330
29JAN10:09:00:00	5	415470.533	6596519.452	f	5935091	6333	63330
29JAN10:12:00:00	5	415476.1294	6596648.101	f	5935092	6333	63330
29JAN10:15:00:00	5	415507.7875	6596663.91	f	5935093	6333	63330
29JAN10:18:00:00	5	415873.0115	6596625.563	f	5935094	6333	63330
29JAN10:21:00:00	5	415975.8357	6596544.632	f	5935095	6333	63330
30JAN10:00:00:00	5	415955.9591	6596573.192	f	5935096	6333	63330
30JAN10:03:00:00	5	415863.7461	6596607.847	f	5935097	6333	63330
30JAN10:06:00:00	5	415875.2297	6596610.275	f	5935098	6333	63330
30JAN10:09:00:00	5	415798.0842	6596545.206	f	5935099	6333	63330
30JAN10:12:00:00	5	415774.3796	6596403.895	f	5935100	6333	63330
30JAN10:15:00:00	5	415782.1951	6596029.895	f	5935101	6333	63330
30JAN10:18:00:00	5	415703.137	6596096.798	f	5935102	6333	63330
30JAN10:21:00:00	5	415693.0392	6596069.064	f	5935103	6333	63330
31JAN10:00:00:00	5	415505.1297	6595705.366	f	5935104	6333	63330
31JAN10:03:00:00	5	415736.3807	6595650.523	f	5935106	6333	63330
31JAN10:06:00:00	5	416141.164	6595703.801	f	5935107	6333	63330
31JAN10:09:00:00	5	416270.217	6595711.333	f	5935110	6333	63330
31JAN10:12:00:00	5	416283.1969	6595812.538	f	5935112	6333	63330
31JAN10:15:00:00	5	416343.4154	6595023.317	f	5935114	6333	63330
31JAN10:18:00:00	5	416117.2272	6594041.903	f	5935115	6333	63330
31JAN10:21:00:00	5	417018.074	6593269.579	f	5935118	6333	63330
01FEB10:00:00:00	5	417057.3796	6593251.002	f	5935120	6333	63330
01FEB10:03:00:00	5	416854.056	6593064.228	f	5935121	6333	63330
01FEB10:06:00:00	5	416904.9333	6592909.626	f	5935123	6333	63330
01FEB10:09:00:00	5	416747.7886	6592948.116	f	5935128	6333	63330
01FEB10:12:00:00	5	416759.6467	6592946.495	f	5935133	6333	63330
01FEB10:15:00:00	5	416608.9166	6592473	f	5935142	6333	63330
01FEB10:18:00:00	5	415932.7534	6591634.337	f	5935175	6333	63330
01FEB10:21:00:00	5	415783.8265	6591444.077	f	5935216	6333	63330
02FEB10:00:00:00	5	415759.501	6591396.074	f	5938227	6333	63330
02FEB10:03:00:00	5	415879.883	6591387.07	f	5938238	6333	63330
02FEB10:06:00:00	5	415998.1769	6591295.005	f	5938248	6333	63330
02FEB10:09:00:00	5	416025.3876	6591319.619	f	5938263	6333	63330
02FEB10:12:00:00	5	416842.6619	6590721.52	f	5938281	6333	63330
02FEB10:15:00:00	5	416851.1728	6590435.972	f	5938304	6333	63330
02FEB10:18:00:00	5	417278.5583	6589222.805	f	5938327	6333	63330
02FEB10:21:00:00	5	417284.0322	6589241.088	f	5938374	6333	63330
03FEB10:00:00:00	5	417044.4197	6589227.711	f	5938464	6333	63330
03FEB10:03:00:00	5	416644.9375	6589350.069	f	5938583	6333	63330
03FEB10:06:00:00	5	416683.6689	6589303.921	f	5944785	6333	63330
03FEB10:09:00:00	5	416803.624	6589353.05	f	5944787	6333	63330
03FEB10:12:00:00	5	416142.8115	6588520.963	f	5944789	6333	63330
03FEB10:15:00:00	5	416400.423	6587082.936	f	5944791	6333	63330
03FEB10:18:00:00	5	417003.5777	6586466.179	f	5944793	6333	63330
03FEB10:21:00:00	5	417232.5704	6586366.325	f	5944795	6333	63330
04FEB10:00:00:00	5	416875.6611	6586260.473	f	5944797	6333	63330
04FEB10:03:00:00	5	416705.033	6586648.742	f	5944799	6333	63330
04FEB10:06:00:00	5	416759.9975	6586680.235	f	5944800	6333	63330
04FEB10:09:00:00	5	416394.8274	6586765.753	f	5944803	6333	63330
04FEB10:12:00:00	5	416199.8306	6586607.649	f	5944805	6333	63330
04FEB10:15:00:00	5	416205.0024	6586552.539	f	5944808	6333	63330
04FEB10:18:00:00	5	415307.2476	6588499.916	f	5944810	6333	63330
04FEB10:21:00:00	5	415332.9449	6588349.189	f	5944813	6333	63330
05FEB10:00:00:00	5	415209.4976	6588319.533	f	5944816	6333	63330
05FEB10:03:00:00	5	415260.1058	6588341.745	f	5944820	6333	63330
05FEB10:06:00:00	5	415070.8709	6588291.191	f	5944828	6333	63330
05FEB10:09:00:00	5	415086.126	6588419.008	f	5944840	6333	63330
05FEB10:12:00:00	5	415073.2644	6588306.999	f	5944867	6333	63330
05FEB10:15:00:00	5	415111.4579	6588696.115	f	5944921	6333	63330
05FEB10:18:00:00	5	415069.6935	6588982.006	f	5946648	6333	63330
05FEB10:21:00:00	5	415283.1871	6589079.725	f	5946658	6333	63330
06FEB10:00:00:00	5	415238.748	6589118.241	f	5946690	6333	63330
06FEB10:03:01:00	5	415244.133	6589032.045	f	5946744	6333	63330
06FEB10:06:00:00	5	415181.8475	6589013.827	f	5946798	6333	63330
06FEB10:09:00:00	5	415123.1287	6589108.308	f	5948457	6333	63330
06FEB10:12:00:00	5	415081.027	6589095.508	f	5948471	6333	63330
06FEB10:15:00:00	5	415129.7707	6589115.978	f	5948487	6333	63330
06FEB10:18:00:00	5	415113.4941	6589275.15	f	5948526	6333	63330
06FEB10:21:00:00	5	415116.4827	6589250.587	f	5948573	6333	63330
07FEB10:00:00:00	5	415142.6605	6589201.619	f	5949860	6333	63330
07FEB10:03:00:00	5	415462.9157	6588898.03	f	5949881	6333	63330
07FEB10:06:00:00	5	415578.783	6588945.721	f	5949906	6333	63330
07FEB10:09:00:00	5	415484.6813	6589307.078	f	5949951	6333	63330
07FEB10:12:00:00	5	415506.71	6589246.475	f	5950002	6333	63330
07FEB10:15:00:00	5	415740.0468	6589024.349	f	5951395	6333	63330
07FEB10:18:00:00	5	415748.5744	6589083.488	f	5951405	6333	63330
07FEB10:21:00:00	5	415717.6167	6588981.818	f	5951419	6333	63330
08FEB10:00:00:00	5	415639.9217	6589187.898	f	5951452	6333	63330
08FEB10:03:00:00	5	415838.2397	6589299.778	f	5951507	6333	63330
08FEB10:06:00:00	5	415887.9602	6589260.772	f	5957792	6333	63330
08FEB10:09:00:00	5	416159.676	6589436.144	f	5957794	6333	63330
08FEB10:12:00:00	5	416467.9209	6590092.632	f	5957796	6333	63330
08FEB10:15:00:00	5	416211.8612	6591051.375	f	5957798	6333	63330
08FEB10:18:00:00	5	416111.1607	6591891.419	f	5957800	6333	63330
08FEB10:21:00:00	5	416111.2283	6591931.665	f	5957802	6333	63330
09FEB10:00:00:00	5	416075.6734	6591896.787	f	5957804	6333	63330
09FEB10:03:00:00	5	415918.5092	6596363.957	f	5957806	6333	63330
09FEB10:06:00:00	5	415918.2503	6596395.22	f	5957809	6333	63330
09FEB10:09:00:00	5	415904.874	6596843.746	f	5957810	6333	63330
09FEB10:12:00:00	5	414185.2551	6598383.31	f	5957812	6333	63330
09FEB10:15:00:00	5	414561.5543	6602116.852	f	5957819	6333	63330
09FEB10:18:00:00	5	414610.3647	6602016.965	f	5957827	6333	63330
09FEB10:21:00:00	5	414686.7266	6602072.701	f	5957843	6333	63330
10FEB10:00:00:00	5	414772.0463	6602141.725	f	5957891	6333	63330
10FEB10:03:00:00	5	414836.7849	6602160.197	f	5964323	6333	63330
10FEB10:06:00:00	5	414996.6846	6602278.802	f	5964328	6333	63330
10FEB10:09:00:00	5	414063.3515	6602037.047	f	5964330	6333	63330
10FEB10:12:00:00	5	414093.5289	6602099.309	f	5964334	6333	63330
10FEB10:15:00:00	5	413882.9836	6602421.306	f	5964336	6333	63330
10FEB10:18:00:00	5	413672.239	6602369.386	f	5964340	6333	63330
10FEB10:21:00:00	5	413678.6891	6602511.261	f	5964343	6333	63330
11FEB10:00:00:00	5	413708.702	6602515.517	f	5964347	6333	63330
11FEB10:03:00:00	5	413663.8312	6602829.727	f	5964350	6333	63330
11FEB10:06:00:00	5	413470.2918	6602875.076	f	5964354	6333	63330
11FEB10:09:00:00	5	413065.712	6602575.328	f	5964358	6333	63330
11FEB10:12:00:00	5	413068.6516	6602586.768	f	5964367	6333	63330
11FEB10:15:00:00	5	413495.8051	6601989.138	f	5964379	6333	63330
11FEB10:18:00:00	5	412585.5431	6602415.284	f	5964416	6333	63330
11FEB10:21:00:00	5	412552.101	6602442.865	f	5964470	6333	63330
12FEB10:00:00:00	5	412571.62	6602425.979	f	5967863	6333	63330
12FEB10:03:00:00	5	412214.1289	6602594.623	f	5967864	6333	63330
12FEB10:06:00:00	5	412214.3711	6602590.228	f	5967867	6333	63330
12FEB10:09:00:00	5	411682.3687	6602452.955	f	5967869	6333	63330
12FEB10:12:00:00	5	413083.0948	6602855.075	f	5967874	6333	63330
12FEB10:15:00:00	5	413218.2929	6602965.588	f	5967882	6333	63330
12FEB10:18:00:00	5	413722.6877	6602070.89	f	5967892	6333	63330
12FEB10:21:00:00	5	413682.85	6602064.776	f	5967900	6333	63330
13FEB10:00:00:00	5	413725.1293	6601986.103	f	5967929	6333	63330
13FEB10:03:00:00	5	413809.7035	6601858.537	f	5967984	6333	63330
13FEB10:06:00:00	5	413890.2298	6601864.544	f	5973108	6333	63330
13FEB10:09:00:00	5	414083.9576	6601728.257	f	5973109	6333	63330
13FEB10:12:00:00	5	413705.2188	6602718.579	f	5973112	6333	63330
13FEB10:15:00:00	5	413396.152	6603329.938	f	5973113	6333	63330
13FEB10:18:00:00	5	412802.7521	6603907.258	f	5973115	6333	63330
13FEB10:21:00:00	5	412838.3602	6603991.497	f	5973116	6333	63330
14FEB10:00:00:00	5	412849.0742	6604041.735	f	5973118	6333	63330
14FEB10:03:00:00	5	412865.0289	6604115.145	f	5973121	6333	63330
14FEB10:06:00:00	5	412855.7699	6604117.343	f	5973122	6333	63330
14FEB10:09:00:00	5	412810.8875	6604162.6	f	5973126	6333	63330
14FEB10:12:00:00	5	412909.4527	6604116.342	f	5973134	6333	63330
14FEB10:15:00:00	5	412927.1108	6604020.774	f	5973151	6333	63330
14FEB10:18:00:00	5	412936.0415	6604024.644	f	5973176	6333	63330
14FEB10:21:00:00	5	412805.0266	6604129.784	f	5973222	6333	63330
15FEB10:00:00:00	5	412301.9988	6604529.368	f	5973328	6333	63330
15FEB10:03:00:00	5	412099.9274	6604649.663	f	5974652	6333	63330
15FEB10:06:00:00	5	412063.6307	6604664.138	f	5974660	6333	63330
15FEB10:09:00:00	5	411456.3838	6604390.652	f	5974669	6333	63330
15FEB10:12:00:00	5	411357.2936	6604370.855	f	5974699	6333	63330
15FEB10:15:00:00	5	411436.8311	6604453.365	f	5974753	6333	63330
15FEB10:18:00:00	5	411513.9699	6604680.733	f	5977472	6333	63330
15FEB10:21:00:00	5	411487.1814	6604575.833	f	5977473	6333	63330
23MAR09:12:00:00	5	414792.1066	6587452.421	f	4614687	6335	63350
23MAR09:15:00:00	5	414686.0066	6587020.216	f	4614686	6335	63350
23MAR09:18:00:00	5	414657.8195	6587280.261	f	4614685	6335	63350
23MAR09:21:00:00	5	414678.8928	6587270.84	f	4614684	6335	63350
24MAR09:00:00:00	5	414692.5925	6587208.962	f	4614683	6335	63350
24MAR09:03:00:00	5	414690.3873	6587199.064	f	4670424	6335	63350
24MAR09:06:00:00	5	414752.6524	6586878.352	f	4670423	6335	63350
24MAR09:09:00:00	5	414874.1174	6586770.678	f	4670422	6335	63350
24MAR09:12:00:00	5	414888.5474	6586750.045	f	4670421	6335	63350
24MAR09:15:00:00	5	415301.2009	6586420.385	f	4670420	6335	63350
24MAR09:18:00:00	5	414972.3486	6586215.508	f	4670419	6335	63350
24MAR09:21:00:00	5	415711.7321	6586455.951	f	4670418	6335	63350
25MAR09:00:00:00	5	416025.5563	6586394.846	f	4670417	6335	63350
25MAR09:03:00:00	5	416470.9998	6586319.225	f	4670416	6335	63350
25MAR09:06:00:00	5	416736.8284	6586256.123	f	4670415	6335	63350
25MAR09:09:00:00	5	417014.1383	6586152.485	f	4670414	6335	63350
25MAR09:12:00:00	5	417270.6072	6586359.533	f	4670413	6335	63350
25MAR09:15:00:00	5	418138.471	6585975.214	f	4670412	6335	63350
25MAR09:18:00:00	5	417938.824	6586040.298	f	4670411	6335	63350
25MAR09:21:00:00	5	417740.7758	6586259.115	f	4670410	6335	63350
26MAR09:00:00:00	5	417700.6624	6586273.634	f	4670409	6335	63350
26MAR09:03:00:00	5	417722.0004	6586301.608	f	4670408	6335	63350
26MAR09:06:00:00	5	417724.0703	6586299.647	f	4670407	6335	63350
26MAR09:09:00:00	5	418102.4364	6586191.451	f	4670406	6335	63350
26MAR09:12:00:00	5	418039.5986	6586312.505	f	4670405	6335	63350
26MAR09:15:00:00	5	418009.6853	6586698.062	f	4670404	6335	63350
26MAR09:18:00:00	5	418012.9478	6586702.391	f	4670403	6335	63350
26MAR09:21:00:00	5	418530.2664	6586714.958	f	4670402	6335	63350
27MAR09:00:00:00	5	418517.066	6586729.256	f	4670401	6335	63350
27MAR09:03:00:00	5	418519.062	6586720.702	f	4670400	6335	63350
27MAR09:06:00:00	5	418535.4004	6586768.438	f	4670399	6335	63350
27MAR09:09:00:00	5	418564.77	6586723.47	f	4670398	6335	63350
27MAR09:12:00:00	5	418568.7922	6586732.251	f	4665018	6335	63350
27MAR09:15:00:00	5	418612.9235	6586672.919	f	4665017	6335	63350
27MAR09:18:00:00	5	419128.6183	6586393.031	f	4665016	6335	63350
27MAR09:21:00:00	5	419684.1784	6586287.721	f	4665015	6335	63350
28MAR09:00:00:00	5	419572.1348	6586125.078	f	4665014	6335	63350
28MAR09:03:00:00	5	419705.1238	6586047.038	f	4665013	6335	63350
28MAR09:06:00:00	5	419696.8484	6586014.943	f	4665012	6335	63350
28MAR09:09:00:00	5	419628.9318	6586146.148	f	4665011	6335	63350
28MAR09:12:00:00	5	419687.9736	6586188.959	f	4665010	6335	63350
28MAR09:15:00:00	5	419773.9602	6586212.752	f	4665009	6335	63350
28MAR09:18:00:00	5	419705.9096	6586109.133	f	4665008	6335	63350
28MAR09:21:00:00	5	419289.9327	6586748.208	f	4665007	6335	63350
29MAR09:00:00:00	5	419284.2512	6586754.433	f	4665006	6335	63350
29MAR09:03:00:00	5	419427.3459	6586413.538	f	4665005	6335	63350
29MAR09:06:00:00	5	419185.9543	6586879.668	f	4665004	6335	63350
29MAR09:09:00:00	5	419273.032	6587627.809	f	4665003	6335	63350
29MAR09:12:00:00	5	419295.7461	6587686.272	f	4665002	6335	63350
29MAR09:15:00:00	5	419651.35	6587779.954	f	4665001	6335	63350
29MAR09:18:00:00	5	419359.3086	6587996.656	f	4665000	6335	63350
29MAR09:21:00:00	5	419025.9863	6588115.817	f	4664999	6335	63350
30MAR09:00:00:00	5	418933.2953	6588159.256	f	4664998	6335	63350
30MAR09:03:00:00	5	418931.8801	6588157.849	f	4664997	6335	63350
30MAR09:06:00:00	5	418831.7188	6588148.104	f	4664996	6335	63350
30MAR09:09:00:00	5	418563.8249	6588206.273	f	4664995	6335	63350
